#tempo, fluxo, gama, errofluxo, errogama, TS, retcode e npred
733261.500012 2.86421079887e-07 2.27594273378 5.31880559565e-08 0.146127526962 100.22526896 0.0 106.128363191
733266.500012 2.86421079887e-07 2.27594273378 5.31880559565e-08 0.146127526962 100.22526896 0.0 106.128363191
733271.500012 3.51429230503e-07 2.17788908623 5.65312334831e-08 0.123756306214 142.464192533 0.0 118.045565751
733276.500012 2.47495874029e-07 2.33614527077 5.59130950212e-08 0.187292571916 57.6166821565 0.0 69.4985526059
733281.500012 2.69437351836e-07 2.05760050538 5.75430855979e-08 0.138164762833 109.579868854 0.0 74.9340578459
733286.500012 3.94257170083e-07 2.07366694053 6.77279757868e-08 0.119564151608 149.421659079 0.0 98.1829528508
733291.500012 3.10008578916e-07 2.01370334514 5.61704445595e-08 0.120473866024 165.509656562 0.0 91.5426286388
733296.500012 2.60208880821e-07 2.15899093347 5.08834865121e-08 0.145938191578 94.5288175386 0.0 84.936708084
733301.500012 1.68962046403e-07 2.14944939848 4.48015050762e-08 0.185932412458 58.7431977523 0.0 58.1758837665
733306.500012 2.1692716796e-07 2.18762652981 4.51017178199e-08 0.149579527917 80.6439134345 0.0 83.7561195982
733311.500012 2.64183342443e-07 2.37851528004 5.37343546208e-08 0.173928452954 70.9310647916 0.0 99.6461688035
733316.500012 1.80746720915e-07 2.24429724243 4.69275077101e-08 0.191138845268 44.8656055144 0.0 67.1982941812
733321.500012 2.39473747209e-07 2.01387549832 4.67438102394e-08 0.127585884314 118.632067865 0.0 92.0136706596
733326.500012 1.31292180843e-07 1.88834037285 3.80345351321e-08 0.165730045762 74.0611148317 0.0 47.6537583065
733331.500012 2.69730811396e-07 2.31189691843 5.6710434054e-08 0.184431003579 65.809693581 0.0 75.0411041809
733336.500012 2.03733815881e-07 2.32664475971 6.42778327817e-08 0.253158849342 34.6321998681 0.0 46.2059218676
733341.500012 1.44580147537e-07 2.08728050566 5.35875989985e-08 0.22945735902 32.606343948 0.0 35.5646285438
733346.500012 2.50435060444e-07 2.06478287944 5.36073224578e-08 0.146705974715 96.4215206852 0.0 74.5987069776
733351.500012 2.1665795077e-07 1.84832731521 4.1601285224e-08 0.110303478637 170.568548225 0.0 81.351373558
733356.500012 1.90339126659e-07 2.01247103604 4.31086380109e-08 0.144558449462 85.3835636506 0.0 75.2034169452
733361.500012 1.52532888416e-07 2.13723984348 4.40455990765e-08 0.192936933567 56.874273692 0.0 61.1443833832
733366.500012 1.42319300497e-07 2.11230909968 4.37555152483e-08 0.191168052903 50.1856087188 0.0 60.1121516284
733371.500012 2.12995638927e-07 2.30625922297 4.98105417587e-08 0.185611079369 49.366135311 0.0 80.6916791287
733376.500012 3.21930385297e-07 2.8157978366 5.86572421483e-08 0.248083128299 60.2423898886 0.0 97.1881157083
733381.500012 8.84666120684e-08 2.02152197252 3.94576128835e-08 0.257039481984 24.9432863256 0.0 29.0812664065
733386.500012 1.33271769608e-07 2.94231148717 6.00253308506e-08 0.947638345825 8.47036634549 0.0 28.5190534075
733391.500012 1.23591605156e-07 2.18631766242 5.90129641699e-08 0.312485763581 19.8886968505 0.0 27.9163705373
733396.500012 2.22812061367e-07 2.24502275352 5.77840554258e-08 0.206468765118 56.2078281684 0.0 55.647635379
733401.500012 9.46450087672e-08 2.0231993299 3.83447720762e-08 0.246618835704 25.8594874161 0.0 30.9055122965
733406.500012 1.66201052544e-07 2.0919338899 4.47834154544e-08 0.179407350518 57.0790497392 0.0 55.6450440165
733411.500012 2.68576961147e-07 2.1997186762 5.10153355995e-08 0.144037222198 116.134774109 0.0 105.217919439
