#tempo, fluxo, gama, errofluxo, errogama, TS, retcode e npred
733269.000012 1.05378886179e-07 1.670093052 1.18544449195e-08 0.0 440.359128745 0.0 177.502001749
733289.000012 7.86945273949e-08 1.670093052 9.57423424633e-09 0.0 357.508670215 0.0 158.3279863
733309.000012 7.34365466502e-08 1.670093052 1.22125420851e-08 0.0 188.560728099 0.0 98.0779069351
733329.000012 8.16716447207e-08 1.670093052 9.72044519772e-09 0.0 405.52159893 0.0 158.235383241
733349.000012 9.22143630206e-08 1.670093052 1.08945405081e-08 0.0 420.647256754 0.0 167.796410251
733369.000012 8.8632940585e-08 1.670093052 1.19453485366e-08 0.0 285.699004443 0.0 124.598196954
733389.000012 8.31610029489e-08 1.670093052 9.70986706444e-09 0.0 460.356656256 0.0 167.526471992
733409.000012 8.37796162114e-08 1.670093052 1.14269724772e-08 0.0 279.497831222 0.0 129.098812706
733429.000012 5.20208153005e-08 1.670093052 8.80518912623e-09 0.0 171.26312858 0.0 86.5902736505
733449.000012 5.71050771503e-08 1.670093052 8.5679738087e-09 0.0 280.636852041 0.0 110.977543984
733469.000012 4.77384053957e-08 1.670093052 1.0147296168e-08 0.0 119.544742348 0.0 58.1133197509
733489.000012 3.7884679855e-08 1.670093052 8.18653127974e-09 0.0 93.7606412015 0.0 61.4680609677
733509.000012 4.74222302218e-08 1.670093052 8.41160724137e-09 0.0 132.820117223 0.0 85.5706257914
733529.000012 4.00247133232e-08 1.670093052 8.69660416293e-09 0.0 106.399017502 0.0 51.5461500606
733549.000012 5.4557911768e-08 1.670093052 8.70933321473e-09 0.0 213.604555515 0.0 106.783938104
733569.000012 5.3537685923e-08 1.670093052 9.35934637963e-09 0.0 201.137770803 0.0 83.9595652878
733589.000012 4.32114790978e-08 1.670093052 8.45637827647e-09 0.0 131.1289093 0.0 72.0162717604
733609.000012 5.5025583019e-08 1.670093052 8.5615495336e-09 0.0 232.113850203 0.0 104.009004414
733629.000012 4.38172228811e-08 1.670093052 9.12099190947e-09 0.0 104.890546557 0.0 59.270658522
733649.000012 5.16570679076e-08 1.670093052 9.45009715705e-09 0.0 136.557569456 0.0 88.3838721638
733669.000012 6.08631327497e-08 1.670093052 1.0841567594e-08 0.0 127.136742032 0.0 83.747176464
733689.000012 5.05932672099e-08 1.670093052 1.07607326547e-08 0.0 86.3740122543 0.0 63.8043551869
733709.000012 6.87010501152e-08 1.670093052 1.11904283694e-08 0.0 168.531556849 0.0 96.6187926238
733729.000012 5.06657839298e-08 1.670093052 1.03046753563e-08 0.0 110.531229822 0.0 63.2023242134
733749.000012 4.7000206475e-08 1.670093052 1.02424984211e-08 0.0 100.505762441 0.0 57.8987031483
733769.000012 5.79301300644e-08 1.670093052 1.02594493807e-08 0.0 150.385842715 0.0 80.6503099447
733789.000012 4.82570677136e-08 1.670093052 1.02429666284e-08 0.0 107.958336532 0.0 58.413537101
733809.000012 6.18639210631e-08 1.670093052 1.13847704162e-08 0.0 148.00791308 0.0 79.9503241787
733829.000012 6.99523479039e-08 1.670093052 1.13960213226e-08 0.0 185.254494924 0.0 91.1391424636
733849.000012 7.60920981093e-08 1.670093052 1.23993948635e-08 0.0 207.02637001 0.0 93.120488039
733869.000012 6.86942349765e-08 1.670093052 1.12096884073e-08 0.0 216.327826491 0.0 87.3266164594
733889.000012 8.95903674151e-08 1.670093052 1.32860490616e-08 0.0 212.303882829 0.0 110.932167875
733909.000012 7.45733495361e-08 1.670093052 1.17578109266e-08 0.0 186.763534948 0.0 102.813696893
733929.000012 6.21099826122e-08 1.670093052 1.07522867183e-08 0.0 160.677375217 0.0 89.1767008813
733949.000012 7.70109515237e-08 1.670093052 1.15059338909e-08 0.0 230.928120098 0.0 95.3130806602
733969.000012 1.13313559137e-07 1.670093052 1.32307194174e-08 0.0 381.692474967 0.0 164.500524763
733989.000012 1.0642487223e-07 1.670093052 1.32855070397e-08 0.0 322.626998026 0.0 152.999834344
734009.000012 7.27101944598e-08 1.670093052 1.0781114922e-08 0.0 228.243152498 0.0 96.0099169102
734029.000012 6.29444983292e-08 1.670093052 9.95723079057e-09 0.0 201.823176773 0.0 97.3209099715
734049.000012 8.61266238829e-08 1.670093052 1.33119808099e-08 0.0 175.486807558 0.0 89.4489939297
734069.000012 8.00887436701e-08 1.670093052 1.19480617377e-08 0.0 232.297322641 0.0 100.719413299
734089.000012 6.09181137676e-08 1.670093052 1.09187765584e-08 0.0 150.175834265 0.0 84.0474262473
734109.000012 5.90564448127e-08 1.670093052 1.11712666014e-08 0.0 126.831223665 0.0 71.5451384622
734129.000012 5.05172203315e-08 1.670093052 9.53552427018e-09 0.0 176.35407439 0.0 70.7996683161
734149.000012 4.30719757696e-08 1.670093052 9.19295576754e-09 0.0 123.823041118 0.0 58.7885729377
734169.000012 6.09830637657e-08 1.670093052 1.1283797026e-08 0.0 144.762620472 0.0 75.6128091828
734189.000012 6.35541939947e-08 1.670093052 1.08837695959e-08 0.0 158.828295956 0.0 87.6315919778
734209.000012 6.61106156085e-08 1.670093052 1.16531573543e-08 0.0 159.048218123 0.0 82.3402429832
734229.000012 5.69661633097e-08 1.670093052 9.9894875862e-09 0.0 181.186899493 0.0 78.6008199442
734249.000012 4.08882225163e-08 1.670093052 1.00215495941e-08 0.0 84.9247671432 0.0 44.3720688708
734269.000012 3.83071971101e-08 1.670093052 9.03393628113e-09 0.0 102.74752586 0.0 46.1216681556
734289.000012 4.66298030839e-08 1.670093052 9.56782105538e-09 0.0 122.34496549 0.0 61.0437306204
734309.000012 5.06444478409e-08 1.670093052 9.79406239775e-09 0.0 155.823474248 0.0 66.2562439884
734329.000012 6.71453399563e-08 1.670093052 1.13420598544e-08 0.0 181.917567584 0.0 83.5222013268
734349.000012 3.97602095269e-08 1.670093052 9.21225152818e-09 0.0 76.620352352 0.0 53.7887109942
